#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Mon Mar 26 23:56:00 EDT 2018,96,6,Assignment4Suite,ContainsTest0+ ContainsTest2+ EmptyTest0 EmptyTest1 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest1 , ,
11,Fri Mar 30 19:30:41 EDT 2018,96,0,Assignment4Suite,ContainsTest0 ContainsTest2 EmptyTest0 EmptyTest1 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest1 , ,
12,Fri Mar 30 19:47:00 EDT 2018,100,4,Assignment4Suite,ContainsTest0 ContainsTest1+ ContainsTest2 EmptyTest0 EmptyTest1 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
13,Fri Mar 30 21:02:14 EDT 2018,77,-23,Assignment4Suite,ContainsTest0 ContainsTest2 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest3 , ,ContainsTest1- EmptyTest1- EmptyTest2- InsertAfterRemoveTest1- RemoveTest0- RemoveTest5- SizeTest2- , ,
14,Fri Mar 30 21:08:32 EDT 2018,90,13,Assignment4Suite,ContainsTest0 ContainsTest2 EmptyTest0 EmptyTest2+ FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1+ InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0+ RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2+ SizeTest3 , ,ContainsTest1 EmptyTest1 RemoveTest5 , ,
15,Fri Mar 30 21:12:09 EDT 2018,90,0,Assignment4Suite,ContainsTest0 ContainsTest2 EmptyTest0 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest1 EmptyTest1 RemoveTest5 , ,
16,Fri Mar 30 21:23:53 EDT 2018,90,0,Assignment4Suite,ContainsTest0 ContainsTest2 EmptyTest0 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest1 EmptyTest1 RemoveTest5 , ,
17,Fri Mar 30 21:26:51 EDT 2018,90,0,Assignment4Suite,ContainsTest0 ContainsTest2 EmptyTest0 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest1 EmptyTest1 RemoveTest5 , ,
18,Fri Mar 30 21:39:34 EDT 2018,90,0,Assignment4Suite,ContainsTest0 ContainsTest2 EmptyTest0 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest1 EmptyTest1 RemoveTest5 , ,
19,Fri Mar 30 21:40:27 EDT 2018,58,-32,Assignment4Suite,ContainsTest0 ContainsTest2 EmptyTest0 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 SizeTest0 SizeTest1 SizeTest3 , ,ContainsTest1 EmptyTest1 InsertAfterRemoveTest0- InsertAfterRemoveTest1- RemoveTest0- RemoveTest1- RemoveTest2- RemoveTest3- RemoveTest4- RemoveTest5 RemoveTest6- RemoveTest7- SizeTest2- , ,
20,Fri Mar 30 21:56:57 EDT 2018,96,38,Assignment4Suite,ContainsTest0 ContainsTest1+ ContainsTest2 EmptyTest0 EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0+ InsertAfterRemoveTest1+ InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0+ RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest4+ RemoveTest5+ RemoveTest6+ RemoveTest7+ SizeTest0 SizeTest1 SizeTest2+ SizeTest3 , ,EmptyTest1 , ,
21,Fri Mar 30 21:57:56 EDT 2018,93,-3,Assignment4Suite,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest0 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,EmptyTest1 EmptyTest2- , ,
22,Fri Mar 30 21:59:10 EDT 2018,96,3,Assignment4Suite,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest0 EmptyTest2+ FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,EmptyTest1 , ,
23,Fri Mar 30 22:06:28 EDT 2018,45,-51,Assignment4Suite,ContainsTest2 EmptyTest0 EmptyTest1+ EmptyTest2 FindMinMaxTest0 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest0- ContainsTest1- FindMinMaxTest1- InsertAfterRemoveTest1- InsertAfterRemoveTest2- InsertTest0- InsertTest1- InsertTest2- InsertTest3- InsertTest4- InsertTest5- RemoveTest1- RemoveTest2- RemoveTest4- RemoveTest5- RemoveTest6- RemoveTest7- , ,
24,Fri Mar 30 22:07:06 EDT 2018,41,-4,Assignment4Suite,ContainsTest2 EmptyTest0 EmptyTest1 FindMinMaxTest0 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest0 ContainsTest1 EmptyTest2- FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest1 RemoveTest2 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
25,Fri Mar 30 22:07:17 EDT 2018,38,-3,Assignment4Suite,ContainsTest2 EmptyTest2+ FindMinMaxTest0 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 RemoveTest0 RemoveTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,ContainsTest0 ContainsTest1 EmptyTest0- EmptyTest1- FindMinMaxTest1 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest1 RemoveTest2 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 , ,
26,Fri Mar 30 22:08:25 EDT 2018,96,58,Assignment4Suite,ContainsTest0+ ContainsTest1+ ContainsTest2 EmptyTest0+ EmptyTest2 FindMinMaxTest0 FindMinMaxTest1+ FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1+ InsertAfterRemoveTest2+ InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3+ InsertTest4+ InsertTest5+ RemoveTest0 RemoveTest1+ RemoveTest2+ RemoveTest3 RemoveTest4+ RemoveTest5+ RemoveTest6+ RemoveTest7+ SizeTest0 SizeTest1 SizeTest2 SizeTest3 , ,EmptyTest1 , ,
27,Fri Mar 30 22:21:47 EDT 2018,100,4,Assignment4Suite,ContainsTest0 ContainsTest1 ContainsTest2 EmptyTest0 EmptyTest1+ EmptyTest2 FindMinMaxTest0 FindMinMaxTest1 FindMinMaxTest2 HeightTest InsertAfterRemoveTest0 InsertAfterRemoveTest1 InsertAfterRemoveTest2 InsertTest0 InsertTest1 InsertTest2 InsertTest3 InsertTest4 InsertTest5 RemoveTest0 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 RemoveTest5 RemoveTest6 RemoveTest7 SizeTest0 SizeTest1 SizeTest2 SizeTest3 , , , ,
